"pair_id"	"date"	"SWOT_time_UTC"	"ANA_code"	"SWORD_v17b_node_id"	"SWORD_v17b_reach_id"	"SWORD_v16_node_id"	"SWORD_v16_reach_id"	"ANA_gauge_level_m"	"vertical_offset_m"	"ANA_wse_offset_adjusted_m"	"SWOT_wse_m"	"SWOT_wse_uncertainty_m"	"WSE_difference_SWOT_minus_adjusted_ANA_m"	"WSE_absolute_error_m"	"SWOT_width_m"	"SWOT_width_uncertainty_m"	"node_q"	"node_q_b"	"dark_frac"	"ice_clim_f"	"xovr_cal_q"	"SWOT_hampel_flag"	"SWOT_cross_track_distance_m"	"partial_f"	"obs_frac_n"	"SWORD_prior_wse_m"	"SWORD_prior_width_m"	"SWORD_prior_length_m"	"pass_node_q"	"pass_partial_f"	"pass_ice_clim_f"	"pass_xovr_cal_q"	"pass_hampel"	"pass_node_q_b"	"pass_dark_frac"	"pass_cross_track_distance"	"pass_observed_fraction"	"pass_prior_reach_size"	"pass_prior_wse_difference"	"quality_pass"	"quality_pass_count_at_station"	"quality_filtered_station"
"ANA_15030000__SWORD17b_62270000461"	"2024-11-15"	"2024-11-15T06:42:49Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	2.86	2.96761	5.82761	5.89596	0.09099	0.0683499999999997	0.0683499999999997	3192.246554	22.139172	2	262153	0.03690757079	0	0	0	-21483.75195	0	0.7868852459	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2024-11-20"	"2024-11-20T17:55:56Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	3.48	2.96761	6.44761	6.60998	0.09154	0.16237	0.16237	3211.40164	14.29925	1	8	0.02858337518	0	0	0	53732.92969	0	0.91803278689	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-01-16"	"2025-01-16T20:58:03Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	10.37	2.96761	13.33761	13.38212	0.09077	0.0445100000000007	0.0445100000000007	3208.063147	24.683327	2	262153	0	0	0	0	-21401.13281	0	0.98360655738	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-01-22"	"2025-01-22T08:11:10Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	11.04	2.96761	14.00761	13.86706	0.09117	-0.140549999999999	0.140549999999999	3217.165316	15.166131	3	8388623	0.00558596659	0	0	0	53796.65234	0	0.90163934426	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-02-12"	"2025-02-12T04:56:13Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	11.84	2.96761	14.80761	14.70054	0.09246	-0.10707	0.10707	3170.888662	28.06067	3	8388620	0.21170905998	0	0	0	54583.00781	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-03-20"	"2025-03-20T11:13:17Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	14.875	2.96761	17.84261	17.8286	0.09087	-0.014009999999999	0.014009999999999	3298.225805	24.71989	2	262153	0	0	0	0	-21745.33398	0	0.91803278689	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-03-25"	"2025-03-25T22:26:23Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	15.15	2.96761	18.11761	18.11526	0.09154	-0.00234999999999985	0.00234999999999985	3210.549364	13.411023	3	8388620	0.18355281457	0	0	0	54399.75	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-05-06"	"2025-05-06T15:56:31Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	17.275	2.96761	20.24261	20.16094	0.09121	-0.081669999999999	0.081669999999999	3280.640375	15.759527	3	8388616	0	0	0	0	54370.40234	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-05-22"	"2025-05-22T01:28:31Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	17.715	2.96761	20.68261	20.61045	0.09043	-0.0721600000000002	0.0721600000000002	3258.632192	22.6779	2	786441	0	0	0	0	-21719.25586	0	0.90163934426	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-05-27"	"2025-05-27T12:41:38Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	17.805	2.96761	20.77261	20.66559	0.09237	-0.107019999999999	0.107019999999999	3235.800359	8.676447	1	15	0.7067366252	0	0	0	54084.58203	0	0.7868852459	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-06-11"	"2025-06-11T22:13:36Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	18.025	2.96761	20.99261	20.92572	0.11372	-0.0668900000000008	0.0668900000000008	3330.200781	22.998945	3	8650761	0	0	0	0	-21907.35156	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-06-17"	"2025-06-17T09:26:41Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	18.09	2.96761	21.05761	20.97624	0.09121	-0.0813699999999997	0.0813699999999997	3264.494115	14.355814	3	8388620	0.03080819557	0	0	0	54837.79297	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-07-02"	"2025-07-02T18:58:42Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	18.16	2.96761	21.12761	20.91868	0.10639	-0.208930000000002	0.208930000000002	164.245027	5.206162	3	8650753	0	0	0	0	-20815.69922	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-07-08"	"2025-07-08T06:11:49Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	18.175	2.96761	21.14261	21.11213	0.09168	-0.0304800000000007	0.0304800000000007	3283.82636	12.659467	1	13	0.44731761945	0	0	0	53861.05469	0	0.7868852459	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-07-23"	"2025-07-23T15:43:47Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	17.9	2.96761	20.86761	20.72572	0.09125	-0.14189	0.14189	3297.666348	22.958389	2	262155	0	0	0	0	-21530.24023	0	0.96721311475	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-07-29"	"2025-07-29T02:56:53Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	17.705	2.96761	20.67261	20.58857	0.0914	-0.0840399999999981	0.0840399999999981	3268.761356	15.074862	1	8	0.00739497917	0	0	0	54296.625	0	0.7868852459	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-08-13"	"2025-08-13T12:28:51Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	17.135	2.96761	20.10261	20.0609	0.09049	-0.0417100000000019	0.0417100000000019	3280.527423	22.85922	2	786441	0	0	0	0	-21850.38672	0	0.91803278689	11.1	2837	12168.462202	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	41	TRUE
"ANA_15030000__SWORD17b_62270000461"	"2025-08-18"	"2025-08-18T23:41:58Z"	15030000	62270000460301	62270000461	62270000240301	62270000241	16.82	2.96761	19.78761	19.63462	0.09124	-0.152989999999999	0.152989999999999	3247.34772	14.645289	3	8388620	0.03334381972	0	0	0	54217.03125	0	0.7868852459	11.1	2837	12168.462202	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	41	TRUE
"ANA_15035000__SWORD17b_62261201061"	"2023-07-29"	"2023-07-29T20:39:15Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	18.155	-0.40081	17.75419	17.6384	0.10182	-0.115790000000001	0.115790000000001	346.625056	15.791265	2	804865	0	0	0	0	5778.70117	0	0.73913043478	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-09-04"	"2023-09-04T02:56:02Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	14.81	-0.40081	14.40919	14.57292	0.0956	0.163729999999999	0.163729999999999	327.685567	6.00414	1	8	0.02777122636	0	0	0	43153.52344	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-09-09"	"2023-09-09T14:09:26Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	14.03	-0.40081	13.62919	13.62919	0.10537	0	0	207.432233	14.918714	1	18434	0	0	0	0	5383.28613	0	0.86956521739	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-09-30"	"2023-09-30T10:54:29Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	9.44	-0.40081	9.03919	9.14991	0.09317	0.110720000000001	0.110720000000001	408.015164	23.073931	2	802817	0	0	0	0	6037.1167	0	0.69565217391	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-10-15"	"2023-10-15T20:26:10Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	7.515	-0.40081	7.11419	7.13111	0.10426	0.0169199999999998	0.0169199999999998	295.633913	5.174623	2	262147	0.08735239488	0	0	0	43052.62891	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-10-21"	"2023-10-21T07:39:33Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	6.91	-0.40081	6.50919	6.59742	0.09572	0.0882299999999994	0.0882299999999994	519.857408	23.539986	3	8407055	0.09040749076	0	0	0	5605.77393	0	0.65217391304	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-11-05"	"2023-11-05T17:11:15Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	6.04	-0.40081	5.63919	5.77722	0.10664	0.13803	0.13803	315.339223	4.973707	0	0	0.1283785941	0	0	0	43619.94531	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-11-26"	"2023-11-26T13:56:21Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	6.38	-0.40081	5.97919	6.07136	0.10714	0.0921700000000003	0.0921700000000003	305.220889	5.153479	1	4	0.12818728656	0	0	0	43454.35156	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2023-12-17"	"2023-12-17T10:41:24Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	8.51	-0.40081	8.10919	8.15871	0.10395	0.0495199999999993	0.0495199999999993	277.068148	4.850201	0	0	0.10006319188	0	0	0	42445.98828	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-01-07"	"2024-01-07T07:26:30Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	11.175	-0.40081	10.77419	10.62028	0.09616	-0.153910000000002	0.153910000000002	320.257346	5.424615	0	0	0.04727004006	0	0	0	43154.48828	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-01-28"	"2024-01-28T04:11:36Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	12.91	-0.40081	12.50919	12.36603	0.09321	-0.14316	0.14316	286.131206	4.626492	0	0	0.23257499246	0	0	0	43157.21875	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-02-02"	"2024-02-02T15:25:00Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	13.28	-0.40081	12.87919	10.89489	0.09809	-1.9843	1.9843	348.826807	16.275825	3	8404994	0	0	0	0	5431.43066	0	0.69565217391	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-02-18"	"2024-02-18T00:56:41Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	14.23	-0.40081	13.82919	14.01728	0.11155	0.188089999999999	0.188089999999999	238.603662	4.073316	1	8	0.25377251156	0	0	0	43189.07812	0	0.60869565217	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-02-23"	"2024-02-23T12:10:05Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	14.375	-0.40081	13.97419	13.93111	0.10444	-0.0430799999999998	0.0430799999999998	572.59552	23.070044	2	804865	0.36475120844	0	0	0	5224.58154	0	0.60869565217	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-03-09"	"2024-03-09T21:41:45Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	15.015	-0.40081	14.61419	14.69233	0.09531	0.0781399999999994	0.0781399999999994	331.399072	5.907171	1	12	0.02738255048	0	0	0	43300.28516	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-03-15"	"2024-03-15T08:55:07Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	15.255	-0.40081	14.85419	14.80346	0.09708	-0.0507300000000015	0.0507300000000015	312.176211	17.758859	2	804865	0	0	0	0	5808.9126	0	0.65217391304	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-03-30"	"2024-03-30T18:26:49Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	16.145	-0.40081	15.74419	15.76191	0.09752	0.0177200000000006	0.0177200000000006	321.640084	6.221748	0	0	0.00469774114	0	0	0	43287.32031	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-04-05"	"2024-04-05T05:40:11Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	16.445	-0.40081	16.04419	15.93652	0.09465	-0.107670000000001	0.107670000000001	338.176563	18.991403	2	802817	0	0	0	0	5764.03271	0	0.69565217391	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-04-20"	"2024-04-20T15:11:55Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.195	-0.40081	16.79419	16.4957	0.09623	-0.298490000000001	0.298490000000001	343.807574	6.321939	0	0	0.01749215623	0	0	0	43569.86719	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-04-26"	"2024-04-26T02:25:18Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.505	-0.40081	17.10419	16.9115	0.0933	-0.192689999999999	0.192689999999999	401.061268	17.173947	2	802817	0	0	0	0	5651.88867	0	0.69565217391	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-05-11"	"2024-05-11T11:56:59Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.825	-0.40081	17.42419	16.61116	0.09508	-0.813029999999998	0.813029999999998	344.841731	6.056326	2	524288	0.03537082001	0	2	0	42908.70312	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-05-16"	"2024-05-16T23:10:22Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.88	-0.40081	17.47919	17.44946	0.09419	-0.0297300000000007	0.0297300000000007	320.38271	16.303498	2	802825	0	0	0	0	5802.45215	0	0.60869565217	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-06-01"	"2024-06-01T08:42:04Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	18.075	-0.40081	17.67419	17.60748	0.09637	-0.0667100000000005	0.0667100000000005	313.768961	5.644018	0	0	0.02874376445	0	0	0	43493.66797	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-06-22"	"2024-06-22T05:27:08Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.945	-0.40081	17.54419	21.36962	0.18661	3.82543	3.82543	343.299392	2.244827	3	8388615	0.85602654628	0	0	1	43559.10156	0	0.73913043478	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-06-27"	"2024-06-27T16:40:31Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.83	-0.40081	17.42919	17.23977	0.10379	-0.189419999999998	0.189419999999998	422.071698	18.158669	2	804873	0	0	0	0	5475.82031	0	0.73913043478	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-07-13"	"2024-07-13T02:12:12Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.38	-0.40081	16.97919	17.01752	0.09317	0.038330000000002	0.038330000000002	337.858513	5.323471	1	8	0.04974558677	0	0	0	42847.21875	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-07-18"	"2024-07-18T13:25:36Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.13	-0.40081	16.72919	16.70719	0.09472	-0.0219999999999985	0.0219999999999985	448.279576	18.782046	3	9191425	0	0	0	0	5530.64648	0	0.69565217391	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-08-02"	"2024-08-02T22:57:16Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	16.1	-0.40081	15.69919	17.56218	0.09509	1.86299	1.86299	301.301306	6.206571	3	8912899	0	0	2	0	42667.28906	0	0.78260869565	11.8	256	4661.462628	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-08-08"	"2024-08-08T10:10:40Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	15.55	-0.40081	15.14919	15.17804	0.0968	0.0288499999999985	0.0288499999999985	341.653288	18.560622	2	802817	0	0	0	0	5497.30566	0	0.73913043478	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-08-23"	"2024-08-23T19:42:20Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	13.68	-0.40081	13.27919	13.33504	0.09578	0.0558499999999995	0.0558499999999995	346.2672	5.644545	1	8	0.03555771742	0	0	0	42516.42969	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-08-29"	"2024-08-29T06:55:45Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	12.49	-0.40081	12.08919	12.34878	0.09722	0.259589999999999	0.259589999999999	326.828922	21.277064	1	18434	0	0	0	0	5553.55518	0	0.91304347826	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-10-10"	"2024-10-10T00:25:57Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	6.13	-0.40081	5.72919	5.69029	0.09433	-0.0388999999999999	0.0388999999999999	311.024707	24.59094	1	16386	0	0	0	0	5525.15332	0	0.86956521739	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-10-25"	"2024-10-25T09:57:38Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	5.79	-0.40081	5.38919	5.33506	0.10835	-0.0541299999999998	0.0541299999999998	278.532474	5.112739	0	0	0.08645353319	0	0	0	43375.65625	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-10-30"	"2024-10-30T21:11:01Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	5.465	-0.40081	5.06419	4.9992	0.09342	-0.0649899999999999	0.0649899999999999	577.719207	20.521376	2	802823	0.41786896417	0	1	0	5640.27344	0	0.78260869565	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-11-15"	"2024-11-15T06:42:42Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	6.28	-0.40081	5.87919	23.72333	1.46256	17.84414	17.84414	182.504905	0.476886	3	8390663	0.98349417219	0	0	1	43283.71484	0	0.5652173913	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2024-11-20"	"2024-11-20T17:56:06Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	6.87	-0.40081	6.46919	6.32634	0.10153	-0.14285	0.14285	469.542487	63.29574	1	16386	0	0	0	0	5069.48047	0	0.91304347826	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2025-01-16"	"2025-01-16T20:57:56Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	12.94	-0.40081	12.53919	12.6136	0.09597	0.0744100000000003	0.0744100000000003	330.291029	5.81529	3	8388608	0.03200769897	0	0	0	43369.55469	0	0.78260869565	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2025-01-22"	"2025-01-22T08:11:20Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	13.7	-0.40081	13.29919	13.11097	0.09434	-0.188219999999999	0.188219999999999	321.626999	17.494183	1	16399	0	0	0	0	5254.18994	0	0.60869565217	11.8	256	4661.462628	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	FALSE
"ANA_15035000__SWORD17b_62261201061"	"2025-03-20"	"2025-03-20T11:13:10Z"	15035000	62261201060131	62261201061	62261200140131	62261200141	17.83	-0.40081	17.42919	17.40343	0.09802	-0.0257599999999982	0.0257599999999982	348.679741	6.29526	3	8388616	0.01307242349	0	0	0	43018.95312	0	0.78260869565	11.8	256	4661.462628	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	0	FALSE
